Smiles,smiles,score,comment,DrugLikenessReward,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,Reward,DrugLikenessProperty,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,Epoch
O=C1CCC(c2nnc(-c3ccccc3-c3nnc(-c4ccc5cc[nH]c5c4)o3)o2)N1,O=C1CCC(c2nnc(-c3ccccc3-c3nnc(-c4ccc5cc[nH]c5c4)o3)o2)N1,0.3,"Multiple strained cyclopropane rings, reactive nitrile-like groups, and high synthetic complexity with poor physicochemical profile (high MW, lipophilicity) pose significant developability risks.",3.0,10.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.9,0.3,-10.9,3.886000000000001,31,7,2,0,0,0,40
O=C([O-])C1C=C(c2ccc(-c3nnc(-c4cc5c(cc4-c4ccc6cc[nH]c6c4)OCCO5)o3)cc2)CC1,O=C([O-])C1C=C(c2ccc(-c3nnc(-c4cc5c(cc4-c4ccc6cc[nH]c6c4)OCCO5)o3)cc2)CC1,0.3,"High synthetic complexity, multiple aromatic rings with potential solubility issues, and a carboxylic acid group may compromise stability and oral bioavailability.",3.0,9.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.7,0.3,-9.7,4.866400000000004,38,7,1,0,0,0,40
c1cc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)cc(-c2nnc(-c3nnco3)o2)c1,c1cc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)cc(-c2nnc(-c3nnco3)o2)c1,0.2,"Contains multiple nitrile groups and a potential nitroso toxicophore (-nnco-), along with high synthetic complexity and likely poor solubility due to extensive aromatic/heterocyclic scaffolding.",2.0,10.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.2,-10.9,3.9849000000000023,30,9,1,0,0,0,40
CC(C)(O)c1ccc(-c2nnco2)c(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c1,CC(C)(O)c1ccc(-c2nnco2)c(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c1,0.3,"Multiple reactive/nitroso groups (-c2nnco2, -c2nnc-) and complex fused heterocycles raise toxicity and stability concerns, with high synthetic complexity and potential poor physicochemical properties.",3.0,9.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.3,-9.9,4.162300000000003,29,7,2,0,0,0,40
NC(=O)Nc1ccc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c(-c2nnco2)c1,NC(=O)Nc1ccc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c(-c2nnco2)c1,0.3,"Multiple reactive nitrile oxide/nitroso groups and complex heterocycles raise stability and toxicity concerns, though the urea core offers some structural flexibility.",3.0,10.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,0.3,-10.2,3.4255000000000013,29,7,3,0,0,0,40
OC1CCC(c2nnc(-c3ccc(-c4nnco4)c(-c4nnco4)c3)o2)C1,OC1CCC(c2nnc(-c3ccc(-c4nnco4)c(-c4nnco4)c3)o2)C1,0.3,"Multiple nnc and nnco structural alerts suggest potential toxicity, instability, and synthetic complexity with poor physicochemical properties.",3.0,9.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.7,0.3,-9.7,2.465,27,10,1,0,0,0,40
NC(=O)Nc1cc2c(cc1-c1cc(-c3ccc4c(c3)OCCO4)ccc1-c1ccc3c(c1)OCCO3)OCCO2,NC(=O)Nc1cc2c(cc1-c1cc(-c3ccc4c(c3)OCCO4)ccc1-c1ccc3c(c1)OCCO3)OCCO2,0.45,"High polarity and multiple ether groups raise metabolic liability concerns, though the symmetric scaffold and lack of obvious toxicophores offer some redeeming structural features.",4.5,10.7,-0.491800000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.708199999999994,0.45,-10.7,5.491800000000004,40,7,2,0,0,0,40
NC(=O)Nc1ccc(-c2ccon2)cc1-c1nnc(-c2ccc3c(c2)OCCO3)o1,NC(=O)Nc1ccc(-c2ccon2)cc1-c1nnc(-c2ccc3c(c2)OCCO3)o1,0.45,"Contains potential reactive/nitrile groups, hydrazine-like moieties, and complex ring systems raising stability and toxicity concerns despite a urea scaffold.",4.5,10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.5,0.45,-10.0,3.320400000000002,30,8,2,0,0,0,40
NC(c1cc(-c2nnc(-c3ccc(-c4ccc5c(c4)OCCO5)cc3)o2)on1)c1c[nH]c2ccccc12,NC(c1cc(-c2nnc(-c3ccc(-c4ccc5c(c4)OCCO5)cc3)o2)on1)c1c[nH]c2ccccc12,0.3,"Multiple reactive nitroso groups (nnc) and complex heterocyclic architecture raise toxicity and synthetic complexity concerns, though aromatic scaffolds offer some drug-like potential.",3.0,10.1,-0.3592000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.740799999999997,0.3,-10.1,5.359200000000003,37,8,2,0,0,0,40
NC(=O)Nc1cccc(-c2nnc(C3COc4ccc(-c5nnco5)cc4O3)o2)c1,NC(=O)Nc1cccc(-c2nnc(C3COc4ccc(-c5nnco5)cc4O3)o2)c1,0.3,Contains reactive nitrone groups (-c5nnco5) and complex multi-ring architecture with potential toxicity and synthetic challenges.,3.0,10.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.1,0.3,-10.1,2.7897000000000016,30,9,2,0,0,0,40
O=S1(=O)CCC(c2nnc(-c3cc(-c4cccc5cccnc45)ccc3-c3cccc4c3OCO4)o2)C1,O=S1(=O)CCC(c2nnc(-c3cc(-c4cccc5cccnc45)ccc3-c3cccc4c3OCO4)o2)C1,0.2,"Contains multiple nitroso/nitrone-like groups and a complex polycyclic scaffold with poor lipophilicity balance, high synthetic complexity, and potential mutagenic liability from nitro/nitrone moieties.",2.0,10.1,-0.2496000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.850399999999997,0.2,-10.1,5.249600000000004,37,8,0,0,0,0,40
c1ccc(-c2nnc(-c3ccnc(-c4nnc(-c5nnco5)o4)c3)o2)cc1,c1ccc(-c2nnc(-c3ccnc(-c4nnc(-c5nnco5)o4)c3)o2)cc1,0.3,"Multiple nitrile groups and complex fused heterocycles raise concerns about synthetic complexity, potential instability, and metabolic liability due to reactive functional groups.",3.0,10.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,0.3,-10.2,2.898600000000001,27,10,0,0,0,0,40
NC(=O)Nc1nnc(-c2cc(-c3c[nH]c4ccccc34)ccc2-c2ccc3c(c2)OCCO3)o1,NC(=O)Nc1nnc(-c2cc(-c3c[nH]c4ccccc34)ccc2-c2ccc3c(c2)OCCO3)o1,0.5,"The molecule contains a nitrone (nnc) group and multiple aromatic rings with oxygen substituents, raising concerns about reactivity, synthetic complexity, and potential toxicity, though no obvious toxicophores are evident.",5.0,11.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.2,0.5,-11.2,4.8137000000000025,34,6,3,0,0,0,40
c1nnc(-c2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnc(-c3ccc4c(c3)OCCO4)o2)o1,c1nnc(-c2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnc(-c3ccc4c(c3)OCCO4)o2)o1,0.4,"Multiple ester groups (OCO, OCCO) and nitrile moieties raise concerns for hydrolytic instability, metabolic liability, and synthetic complexity, while high molecular weight and lipophilicity suggest poor oral bioavailability.",4.0,10.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.7,0.4,-10.7,4.6205000000000025,35,10,0,0,0,0,40
NC(=O)Nc1nnc(-c2nnc(-c3ccccc3-c3ccc4cc[nH]c4c3)o2)o1,NC(=O)Nc1nnc(-c2nnc(-c3ccccc3-c3ccc4cc[nH]c4c3)o2)o1,0.3,Multiple reactive nitroso groups (-nnc-) and high synthetic complexity with potential instability and toxicity risks outweigh limited aromatic scaffold redeeming features.,3.0,10.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.4,0.3,-10.4,3.425500000000002,29,7,3,0,0,0,40
c1cc(-c2nnc(-c3ccc(-c4ccno4)c(-c4ccc5c(c4)OCCO5)c3)o2)on1,c1cc(-c2nnc(-c3ccc(-c4ccno4)c(-c4ccc5c(c4)OCCO5)c3)o2)on1,0.3,"Contains multiple reactive/nitro-like groups, high oxygen count, and potential for poor oral bioavailability due to size and polarity.",3.0,9.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.4,0.3,-9.4,4.484800000000003,31,9,0,0,0,0,40
c1cc(-c2nnc(-c3nnc(-c4ccc5c(c4)OCCO5)o3)o2)ccc1-c1ccc2c(c1)OCCO2,c1cc(-c2nnc(-c3nnc(-c4ccc5c(c4)OCCO5)o3)o2)ccc1-c1ccc2c(c1)OCCO2,0.3,"Multiple nnc (nitroso) groups and complex fused heterocycles raise concerns about reactivity, synthetic complexity, and potential toxicity, with poor oral developability due to high polarity and molecular weight.",3.0,10.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.4,0.3,-10.4,4.663000000000004,36,10,0,0,0,0,40
O=C1CCC(c2nnc(-c3ccccc3-c3nnc(-c4ccc5c(c4)OCO5)o3)o2)N1,O=C1CCC(c2nnc(-c3ccccc3-c3nnc(-c4ccc5c(c4)OCO5)o3)o2)N1,0.3,"Multiple nitrile groups (nnc) and a potentially unstable OCO moiety raise reactivity and toxicity concerns, while complex fused-ring architecture increases synthetic and developability challenges.",3.0,10.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.3,-10.3,3.133400000000001,31,9,1,0,0,0,40
NC(=O)Nc1nnc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)o1,NC(=O)Nc1nnc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)o1,0.3,"Multiple nitrile-like groups and complex aromatic systems raise concerns about reactivity, synthetic complexity, and poor physicochemical properties.",3.0,9.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.3,-9.9,2.9442000000000013,26,7,2,0,0,0,40
c1nnc(-c2cc(-c3ccc4c(c3)OCCO4)ccc2-c2nnc(-c3ccc4c(c3)OCO4)o2)o1,c1nnc(-c2cc(-c3ccc4c(c3)OCCO4)ccc2-c2nnc(-c3ccc4c(c3)OCO4)o2)o1,0.5,"Moderate lipophilicity and potential metabolic liability from nitrile groups, with complex synthetic challenges but no obvious toxicophores.",5.0,11.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.2,0.5,-11.2,4.6205000000000025,35,10,0,0,0,0,40
c1cc(-c2ccc3cc[nH]c3c2)cc(-c2nnc(-c3nnc(-c4ccc5c(c4)OCO5)o3)o2)c1,c1cc(-c2ccc3cc[nH]c3c2)cc(-c2nnc(-c3nnc(-c4ccc5c(c4)OCO5)o3)o2)c1,0.4,"Multiple nitrile groups, high molecular weight, and complex fused ring system raise concerns about stability, synthetic feasibility, and oral bioavailability.",4.0,11.5,-0.3306000000000022,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.169399999999998,0.4,-11.5,5.330600000000002,34,8,1,0,0,0,40
NC(=O)Nc1ccc(-c2nnco2)cc1C=Cc1ccc2c(c1)OCCO2,NC(=O)Nc1ccc(-c2nnco2)cc1C=Cc1ccc2c(c1)OCCO2,0.45,"Contains a nitrone (c2nnco2) with potential reactivity and a high molecular weight, which may compromise oral bioavailability and stability.",4.5,9.6,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,13.1,0.45,-9.6,3.168800000000002,27,6,2,0,1,0,40
O=C([O-])C1C=CC(c2cc(-c3ccc(-c4nnc(-c5c[nH]c6ccccc56)o4)cc3)on2)C1,O=C([O-])C1C=CC(c2cc(-c3ccc(-c4nnc(-c5c[nH]c6ccccc56)o4)cc3)on2)C1,0.3,"Contains reactive diazo (nnc) and nitroso (on2) groups, likely unstable and toxic, with complex aromatic substituents raising synthetic and safety concerns.",3.0,10.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.3,-10.3,3.9495000000000022,33,7,1,0,0,0,40
NC(=O)Nc1nnc(-c2nnc(-c3cccc(-c4ccc5cc[nH]c5c4)c3)o2)o1,NC(=O)Nc1nnc(-c2nnc(-c3cccc(-c4ccc5cc[nH]c5c4)c3)o2)o1,0.45,"High synthetic complexity, multiple fused heterocycles with potential for poor solubility and high logP due to aromaticity and nitrogens.",4.5,11.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.9,0.45,-11.4,3.425500000000002,29,7,3,0,0,0,40
c1cc(-c2ccc3cc[nH]c3c2)cc(-c2nnc(-c3nnc(-c4ccon4)o3)o2)c1,c1cc(-c2ccc3cc[nH]c3c2)cc(-c2nnc(-c3nnc(-c4ccon4)o3)o2)c1,0.3,"Multiple nitro/nitrile groups, high molecular weight, and complex aromatic system raise toxicity, solubility, and synthetic complexity concerns despite potential scaffold novelty.",3.0,11.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.5,0.3,-11.5,4.589900000000002,30,8,1,0,0,0,40
O=C1CCC(c2nnc(-c3nnc(-c4ccc(-c5ccc6cc[nH]c6c5)cc4)o3)o2)N1,O=C1CCC(c2nnc(-c3nnc(-c4ccc(-c5ccc6cc[nH]c6c5)cc4)o3)o2)N1,0.2,"Multiple reactive diazo groups (nnc) and complex ring systems introduce instability, synthetic complexity, and potential toxicity liabilities.",2.0,11.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.2,-11.3,3.886000000000002,31,7,2,0,0,0,40
c1cc2ccc(-c3ccc(-c4nnc(-c5ccc6c(c5)OCCO6)o4)c(-c4nnco4)c3)cc2[nH]1,c1cc2ccc(-c3ccc(-c4nnc(-c5ccc6c(c5)OCCO6)o4)c(-c4nnco4)c3)cc2[nH]1,0.3,"Multiple reactive/nitrone-like groups, high synthetic complexity, and potential poor oral bioavailability due to high molecular weight and polar surface area.",3.0,11.5,-0.37310000000000265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.126899999999997,0.3,-11.5,5.373100000000003,35,8,1,0,0,0,40
c1ccc2c(c1)OCC(c1nnc(-c3nnc(-c4ccc(-c5ccc6c(c5)OCO6)cc4)o3)o1)O2,c1ccc2c(c1)OCC(c1nnc(-c3nnc(-c4ccc(-c5ccc6c(c5)OCO6)cc4)o3)o1)O2,0.3,"Multiple nitrile groups and complex branching introduce reactivity, potential toxicity, and synthetic challenges, with poor physicochemical profile likely due to high molecular weight and lipophilicity.",3.0,10.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.5,0.3,-10.5,4.6948000000000025,35,10,0,0,0,0,40
O=C([O-])C1C=C(c2ccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)cc2)CC1,O=C([O-])C1C=C(c2ccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)cc2)CC1,0.3,"Multiple reactive nitroso groups (-nnc-) and high synthetic complexity with fused aromatic systems pose significant developability risks, though the core benzene scaffold may offer some structural flexibility.",3.0,10.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,0.3,-10.2,3.478200000000002,33,8,1,0,0,0,40
O=C1CCC(c2cc(-c3nnc(-c4ccnc(-c5ccccc5)c4)o3)no2)N1,O=C1CCC(c2cc(-c3nnc(-c4ccnc(-c5ccccc5)c4)o3)no2)N1,0.3,"Contains multiple structural alerts including a nitro group (-NO2) and a nitrone-like moiety (nnc...o), which are associated with toxicity and reactivity liabilities, along with high synthetic complexity.",3.0,10.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.6,0.3,-10.6,3.404700000000002,28,7,1,0,0,0,40
O=C1CCC(c2ccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)cc2)N1,O=C1CCC(c2ccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)cc2)N1,0.3,"Multiple nitrile groups (nnc) and complex structure raise toxicity and synthetic concerns, though aromatic system offers some binding potential.",3.0,10.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.6,0.3,-10.6,3.886000000000002,31,7,2,0,0,0,40
c1ccc(-c2cc(-c3nnc(-c4ccno4)o3)on2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2cc(-c3nnc(-c4ccno4)o3)on2)c(-c2ccc3c(c2)OCO3)c1,0.3,"Multiple reactive/nitrogenous heterocycles (nitrile, oxazole) and complex branching raise synthetic and safety concerns, with poor oral developability due to high molecular weight and lipophilicity.",3.0,9.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.4,0.3,-9.4,4.442300000000002,30,9,0,0,0,0,40
O=C1CCC(c2nnc(-c3nnc(-c4ccccc4-c4ccc5cc[nH]c5c4)o3)o2)N1,O=C1CCC(c2nnc(-c3nnc(-c4ccccc4-c4ccc5cc[nH]c5c4)o3)o2)N1,0.3,"Strained cyclopropane ring, multiple nitrile groups, and high synthetic complexity with potential metabolic liabilities.",3.0,10.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.4,0.3,-10.4,3.886000000000002,31,7,2,0,0,0,40
Oc1ccc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c(-c2nnco2)c1,Oc1ccc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c(-c2nnco2)c1,0.3,"Contains multiple nitroso/nitro-like groups and complex heterocycles, raising toxicity and synthetic complexity concerns with poor oral bioavailability potential.",3.0,10.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,0.3,-10.2,3.640500000000001,26,7,2,0,0,0,40
O=C1CCC(c2ccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)cc2)N1,O=C1CCC(c2ccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)cc2)N1,0.3,"Multiple nitrile groups (nnc) and complex structure raise toxicity and synthetic concerns, though aromatic system offers some binding potential.",3.0,10.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.6,0.3,-10.6,3.886000000000002,31,7,2,0,0,0,40
O=C(c1cccc(-c2nnc(-c3ccc4c(c3)OCCO4)o2)c1)C1C=CC(c2ccc3c(c2)OCCO3)C1,O=C(c1cccc(-c2nnc(-c3ccc4c(c3)OCCO4)o2)c1)C1C=CC(c2ccc3c(c2)OCCO3)C1,0.45,"Multiple nitrile groups and ester-like moieties raise concerns about metabolic instability and synthetic complexity, while the large, aromatic core may compromise oral bioavailability.",4.5,9.5,-0.48860000000000436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.511399999999995,0.45,-9.5,5.488600000000004,38,8,0,0,0,0,40
NC(=O)Nc1ccc(-c2nnc(-c3nnc(-c4ccc5cc[nH]c5c4)o3)o2)cc1,NC(=O)Nc1ccc(-c2nnc(-c3nnc(-c4ccc5cc[nH]c5c4)o3)o2)cc1,0.3,"Multiple reactive nitroso groups (-N=N-) and complex branching raise toxicity and synthetic complexity concerns, with poor physicochemical profile likely due to high polarity and molecular weight.",3.0,10.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.3,-10.3,3.4255000000000013,29,7,3,0,0,0,40
NC(=O)Nc1nnc(-c2ccc(-c3nnco3)cc2-c2c[nH]c3ccccc23)o1,NC(=O)Nc1nnc(-c2ccc(-c3nnco3)cc2-c2c[nH]c3ccccc23)o1,0.3,"Molecule contains potential nitro/nitrile structural alerts, high synthetic complexity, and possible poor physicochemical properties, leading to significant developability concerns.",3.0,10.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.8,0.3,-10.8,3.425500000000002,29,7,3,0,0,0,40
O=C1CCC(c2nnc(-c3ccc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)cc3)o2)N1,O=C1CCC(c2nnc(-c3ccc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)cc3)o2)N1,0.3,"Multiple nitroso groups (nnc) and complex fused ring system raise toxicity, instability, and synthetic complexity concerns, with poor physicochemical profile likely.",3.0,11.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.2,0.3,-11.2,3.886000000000002,31,7,2,0,0,0,40
O=C1CCCN1c1nnc(-c2nnc(-c3cccc(-c4ccc5cc[nH]c5c4)c3)o2)o1,O=C1CCCN1c1nnc(-c2nnc(-c3cccc(-c4ccc5cc[nH]c5c4)c3)o2)o1,0.3,"Multiple nitrile groups, high synthetic complexity, and potential instability due to reactive functionalities penalize developability despite aromatic scaffold.",3.0,11.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.3,0.3,-11.3,4.061700000000003,31,7,1,0,0,0,40
c1cc2c(c(-c3nnc(-c4ccc(-c5ccc6cc[nH]c6c5)cc4-c4nnco4)o3)c1)OCO2,c1cc2c(c(-c3nnc(-c4ccc(-c5ccc6cc[nH]c6c5)cc4-c4nnco4)o3)c1)OCO2,0.3,"Multiple structural alerts including nitro groups, nitrone moieties, and potential instability due to strained rings, coupled with high molecular complexity and likely poor oral bioavailability.",3.0,11.1,-0.3306000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.769399999999997,0.3,-11.1,5.330600000000003,34,8,1,0,0,0,40
O=C1CCC(c2cccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)c2)N1,O=C1CCC(c2cccc(-c3nnc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)o3)c2)N1,0.3,"Multiple reactive nitrile/nitroso groups, strained cyclopropane ring, and high synthetic complexity with potential toxicity and poor oral bioavailability.",3.0,10.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.3,-10.3,3.886000000000002,31,7,2,0,0,0,40
